ID	SUBJECT	SESSION	ROW	C_CHAT	C_CLAUSES	C_NP	CONTEXT
10920801063	92	8	1063	we need to go back to the castle now .	1	2	
10920801069	92	8	1069	my &um +...	0	0	
10920801070	92	8	1070	the other horse's name is Furry+Furry .	1	3	
10920801073	92	8	1073	let's get our friends back to the castle .	1	2	
10920801074	92	8	1074	okay ?	0	0	
10920801077	92	8	1077	we'll bring you guys okay ?	1	2	
10920801078	92	8	1078	walk back .	1	0	
10920801083	92	8	1083	Flutey+Puhtootey !	0	1	
10920801085	92	8	1085	but a one string is sticking out of my tail .	1	2	
10920801090	92	8	1090	can +...	1	0	
10920801091	92	8	1091	brush me .	1	1	
10920801095	92	8	1095	I'm a shaker !	1	2	
10920801101	92	8	1101	can you be this guy ?	1	2	
10920801102	92	8	1102	can I do a show now ?	1	2	
10920801106	92	8	1106	okay .	0	0	
10920801108	92	8	1108	both of us can do it .	1	2	
10920801110	92	8	1110	but you have to put your shoes all the way on .	1	3	
10920801114	92	8	1114	uhhuh .	0	0	
10920801117	92	8	1117	no .	0	0	
10920801121	92	8	1121	okay .	0	0	
10920801123	92	8	1123	and dance .	0	1	
10920801128	92	8	1128	no we're done dancing .	2	1	
10920801132	92	8	1132	that was fun !	1	1	
10920801135	92	8	1135	my friend used to sing too !	1	1	
10920801137	92	8	1137	he's my friend .	1	2	
10920801138	92	8	1138	want to shake his hand ?	1	1	
10920801143	92	8	1143	my name is Blue .	1	2	
10920801146	92	8	1146	my name is Yellow .	1	2	
10920801149	92	8	1149	you're both nice names .	1	2	
10920801152	92	8	1152	&um .			
10920801153	92	8	1153	hello !	0	0	
10920801156	92	8	1156	we're old people .	1	2	
10920801158	92	8	1158	uhhuh .	0	0	
10920801159	92	8	1159	we been born for a long day .	1	2	
10920801160	92	8	1160	for twenty hours !	0	1	
10920801162	92	8	1162	uhhuh .	0	0	
10920801163	92	8	1163	we've been born for a long time .	1	2	
10920801166	92	8	1166	uhhuh .	0	0	
10920801168	92	8	1168	we did be &um +...	1	1	
10920801169	92	8	1169	all of us being twenty+four hours .	1	2	
10920801170	92	8	1170	me nine for six !	1	2	
10920801173	92	8	1173	that was a long time .	1	2	
10920801174	92	8	1174	that's my sister and my brother .	1	3	
10920801176	92	8	1176	my sister and my brother .	0	2	
10920801177	92	8	1177	my sister and my brother .	0	2	
10920801179	92	8	1179	their names are Queen and Father .	1	3	
10920801181	92	8	1181	and my name is King .	1	2	
10920801184	92	8	1184	I have a nice one .	1	2	
10920801185	92	8	1185	it's golden .	1	1	
10920801187	92	8	1187	&um, hers is black .	1	2	
10920801190	92	8	1190	but she doesn't .	1	1	
10920801192	92	8	1192	I don't fly .	1	1	
10920801201	92	8	1201	we can pretend that is .	2	2	
10920801205	92	8	1205	first the princess .	0	1	
10920801207	92	8	1207	I don't get to ride on there .	1	2	
10920801211	92	8	1211	I can go on too ?	1	1	
10920801214	92	8	1214	can you move a little bit ?	1	2	
10920801216	92	8	1216	over there .	0	1	
10920801221	92	8	1221	let's fly .	1	0	
10920801223	92	8	1223	oops .	0	0	
10920801225	92	8	1225	how I'm going to get you &xxx .	1	2	
10920801226	92	8	1226	I can fly to get you .	2	2	
10920801232	92	8	1232	but don't go in the ocean and did get water in your nose .	2	3	
10920801237	92	8	1237	go under water to swim .	2	1	
10920801241	92	8	1241	I can fly on my cape and the swim .	1	3	
10920801243	92	8	1243	I'm going to swim on my cape .	1	2	
10920801248	92	8	1248	me too !	0	1	
10920801253	92	8	1253	dive !	0	1	
10920801255	92	8	1255	I'm +...	1	1	
10920801257	92	8	1257	&um, I'm going to go like this .	1	2	
10920801265	92	8	1265	&um, I'm going to do this .	1	2	
10920801266	92	8	1266	no, don't hold the diving+board .	1	1	
10920801270	92	8	1270	no .	0	0	
10920801271	92	8	1271	I'm going to flip my cape .	1	2	
10920801273	92	8	1273	&um can you swim under okay ?	1	1	
10920801278	92	8	1278	okay .	0	0	
10920801279	92	8	1279	let's sit .	1	0	
10920801282	92	8	1282	it is !	1	1	
10920801284	92	8	1284	&ooh, that raft is going to get wet in the water .	1	2	
10920801289	92	8	1289	&um, let's go up .	1	0	
10920801292	92	8	1292	huh ?	0	0	
10920801293	92	8	1293	&um queen !	0	1	
10920801295	92	8	1295	&um .			
10920801296	92	8	1296	I want the king .	1	2	
10920801298	92	8	1298	&um .			
10920801299	92	8	1299	let's go find your other friend .	1	1	
10920801302	92	8	1302	our other friends .	0	1	
10920801309	92	8	1309	we didn't see them in a while .	1	3	
10920801311	92	8	1311	they're sleeping .	1	1	
10920801315	92	8	1315	this is my uncle .	1	2	
10920801317	92	8	1317	&um, let's go to the castle .	1	1	
10920801319	92	8	1319	that's where he lives .	2	2	
10920801322	92	8	1322	&um .			
10920801323	92	8	1323	okay .	0	0	
10920801324	92	8	1324	let's go in .	1	0	
10920801326	92	8	1326	let's go up here .	1	1	
10920801329	92	8	1329	you can't .	1	1	
10920801330	92	8	1330	it's too dangerous .	1	1	
10920801333	92	8	1333	uhhuh .	0	0	
10920801334	92	8	1334	you'll fall down .	1	1	
10920801336	92	8	1336	you are a bad guy .	1	2	
10920801340	92	8	1340	I'm a knight .	1	2	
10920801341	92	8	1341	I'm a bad one .	1	2	
10920801342	92	8	1342	and I kick princesses down .	1	2	
10920801346	92	8	1346	now I'm up here now .	1	2	
10920801349	92	8	1349	now +...	0	0	
10920801350	92	8	1350	and I will never let you come up ever again .	2	2	
10920801352	92	8	1352	that's okay .	1	1	
10920801354	92	8	1354	that's okay .	1	1	
10920801356	92	8	1356	what ?	0	0	
10920801359	92	8	1359	I'll kiss your boo+boo .	1	2	
10920801362	92	8	1362	I'm going to knock him down .	1	2	
10920801364	92	8	1364	now he got hurt .	1	1	
10920801367	92	8	1367	not bad one .	0	1	
10920801371	92	8	1371	don't do that ever again !	1	1	
10920801374	92	8	1374	sorry .	0	0	
10920801377	92	8	1377	okay .	0	0	
10920801379	92	8	1379	my freckles were in my coat are not &xxx .	1	2	
10920801381	92	8	1381	&oh .			
10920801382	92	8	1382	okay .	0	0	
10920801384	92	8	1384	&um, my yellow knight won't kick you down from the castle .	1	3	
10920801390	92	8	1390	we're not friends .	1	2	
10920801395	92	8	1395	&um .			
10920801397	92	8	1397	help .	1	0	
10920801398	92	8	1398	I'm stuck up here .	1	2	
10920801401	92	8	1401	I can't get down .	1	1	
10920801403	92	8	1403	okay .	0	0	
10920801405	92	8	1405	I'll find it .	1	2	
10920801406	92	8	1406	we can use this .	1	2	
10920801409	92	8	1409	the dragon friend will help us .	1	2	
10920801412	92	8	1412	I'll go on this .	1	2	
10920801414	92	8	1414	I'll hop from here .	1	2	
10920801418	92	8	1418	you come up here with me .	1	3	
10920801426	92	8	1426	oops .	0	0	
10920801428	92	8	1428	and maybe I'll get the &um +...	1	2	
10920801430	92	8	1430	I'll fly with my cape and get you a truck too .	2	4	
10920801433	92	8	1433	here's your truck .	1	1	
10920801437	92	8	1437	okay .	0	0	
10920801438	92	8	1438	but just put out your legs rest assure you don't fall .	4	2	
10920801441	92	8	1441	can you play with that ?	1	2	
10920801443	92	8	1443	this is safe up here .	1	3	
10920801445	92	8	1445	oops .	0	0	
10920801449	92	8	1449	can you come up here ?	1	2	
10920801450	92	8	1450	because there are dragon picture and it might come out .	2	2	
10920801452	92	8	1452	see it the big dragon picture on it ?	1	3	
10920801453	92	8	1453	it has big sharp teeth .	1	2	
10920801458	92	8	1458	it has big sharp teeth .	1	2	
10920801461	92	8	1461	that's what we use .	2	3	
10920801463	92	8	1463	we use that to get away the dragons .	2	3	
10920801465	92	8	1465	can you use that princess ?	1	2	
10920801468	92	8	1468	she has to say what's that for ?	2	2	
10920801470	92	8	1470	that's for getting dragons .	2	2	
10920801472	92	8	1472	that's what we use .	2	3	
10920801474	92	8	1474	we use it together .	1	2	
10920801477	92	8	1477	you want to come up here with us ?	1	3	
10920801479	92	8	1479	and maybe we can like share with you .	1	3	
10920801480	92	8	1480	we can share .	1	1	
10920801483	92	8	1483	there .	0	0	
10920801484	92	8	1484	now I'll let you stay up there for a long time okay ?	2	4	
10920801490	92	8	1490	I'll go down here .	1	2	
10920801492	92	8	1492	me too !	0	1	
10920801494	92	8	1494	put in the &xxx .	1	1	
10920801496	92	8	1496	hmm .	0	0	
10920801497	92	8	1497	I'll find the dragon .	1	2	
10920801502	92	8	1502	raar !	0	0	
10920801505	92	8	1505	raar !	0	0	
10920801507	92	8	1507	raar !	0	0	
10920801510	92	8	1510	raar !	0	0	
10920801511	92	8	1511	raar !	0	0	
10920801512	92	8	1512	raar !	0	0	
10920801516	92	8	1516	I'm climbing up the ladder to bite you .	2	3	
10920801524	92	8	1524	we'll push him down the mountains .	1	3	
10920801528	92	8	1528	we pull him down .	1	2	
10920801530	92	8	1530	you can come down here now .	1	1	
10920801532	92	8	1532	that +...	0	1	
10920801533	92	8	1533	and why that was fun ?	1	1	
10920801536	92	8	1536	oops .	0	0	
10920801541	92	8	1541	&um we can fly .	1	1	
10920801544	92	8	1544	you want to fly with us ?	1	2	
10920801547	92	8	1547	we can fly .	1	1	
10920801549	92	8	1549	let's get away from the dragon .	1	1	
10920801552	92	8	1552	whee !	0	0	
10920801553	92	8	1553	let's go back to the king .	1	1	
10920801555	92	8	1555	get away from the dragon .	1	1	
10920801558	92	8	1558	I came back up !	1	1	
10920801563	92	8	1563	&oh King !	0	1	
10920801564	92	8	1564	oops .	0	0	
10920801566	92	8	1566	where is he ?	1	1	
10920801568	92	8	1568	hmm .	0	0	
10920801570	92	8	1570	raar !	0	0	
10920801572	92	8	1572	raar !	0	0	
10920801574	92	8	1574	raar !	0	0	
10920801576	92	8	1576	raar !	0	0	
10920801577	92	8	1577	raar !	0	0	
10920801578	92	8	1578	he get away .	1	1	
10920801580	92	8	1580	raar !	0	0	
10920801581	92	8	1581	get away princess .	1	0	
10920801585	92	8	1585	get away !	1	0	
10920801587	92	8	1587	I got big clawses .	1	2	
10920801596	92	8	1596	I got you .	1	2	
10920801599	92	8	1599	&um, the big boomer will get you .	1	2	
10920801601	92	8	1601	the Shutter+Boomer .	0	1	
10920801604	92	8	1604	you can use this for a &um +...	1	3	
10920801605	92	8	1605	we'll let you borrow this to get away the dino .	3	4	
10920801609	92	8	1609	but hold it .	1	1	
10920801611	92	8	1611	and with the left hand .	0	1	
10920801617	92	8	1617	he's down in the ocean .	1	2	
10920801620	92	8	1620	and saved our princess !	1	1	
10920801622	92	8	1622	can you play with her ?	1	2	
10920801626	92	8	1626	uhhuh .	0	0	
10920801627	92	8	1627	it is .	1	1	
10920801628	92	8	1628	the dragon's away .	1	1	
10920801630	92	8	1630	uhhuh .	0	0	
10920801632	92	8	1632	he's down there .	1	1	
10920801634	92	8	1634	can you look and get off your horse ?	2	2	
10920801640	92	8	1640	there's no way .	1	1	
10920801641	92	8	1641	there no way .	1	1	
10920801643	92	8	1643	we can't pick him up .	1	2	
10920801645	92	8	1645	maybe we'll get him .	1	2	
10920801649	92	8	1649	bad guys are here .	1	1	
10920801650	92	8	1650	bad guys are here .	1	1	
10920801652	92	8	1652	bad guys are here .	1	1	
10920801655	92	8	1655	bad guys .	0	1	
10920801656	92	8	1656	we are going to get you !	1	2	
10920801659	92	8	1659	yes we are !	1	1	
10920801661	92	8	1661	we can run and get you .	2	2	
10920801664	92	8	1664	we can use a launcher .	1	2	
10920801667	92	8	1667	we're going to launch you over .	1	2	
10920801671	92	8	1671	and they're going to launch me !	1	2	
10920801673	92	8	1673	they launched me !	1	2	
10920801675	92	8	1675	I got hurt by the launcher .	1	2	
10920801676	92	8	1676	now we hurt you guys now !	1	2	
10920801684	92	8	1684	go and get &xxx .	2	0	
10920801686	92	8	1686	good guys are come !	1	1	
10920801688	92	8	1688	good guy .	0	1	
10920801690	92	8	1690	cool .	0	0	
10920801691	92	8	1691	only one good guy .	0	2	
10920801694	92	8	1694	&um, I can get away the bad guys .	1	2	
10920801696	92	8	1696	I can be like a nice guy .	1	2	
10920801698	92	8	1698	I'll never let you come up now .	2	2	
10920801699	92	8	1699	did you dress get wet ?	1	2	
10920801700	92	8	1700	did it ?	1	1	
10920801702	92	8	1702	I'll dry it off .	1	2	
10920801707	92	8	1707	I have a sticky towel to get +...	2	2	
10920801710	92	8	1710	where's Spiderman ?	1	1	
10920801715	92	8	1715	uhhuh, &um .	0	0	
10920801716	92	8	1716	I am .	1	1	
10920801721	92	8	1721	get me from falling .	1	2	
10920801722	92	8	1722	I'm going to fall down .	1	1	
10920801725	92	8	1725	oops .	0	0	
10920801727	92	8	1727	I am starting to sink .	1	1	
10920801729	92	8	1729	thank+you !	0	0	
10920801732	92	8	1732	thank+you for that Spiderman !	0	1	
10920801735	92	8	1735	we left the bady guys down there .	1	3	
10920801738	92	8	1738	let's go get a cage .	1	1	
10920801739	92	8	1739	and pick them up .	1	1	
10920801740	92	8	1740	and get them in there .	1	2	
10920801743	92	8	1743	get them +...	1	1	
10920801745	92	8	1745	now, I got a cage .	1	2	
10920801747	92	8	1747	jail .	0	1	
10920801750	92	8	1750	uhhuh .	0	0	
10920801751	92	8	1751	we got them in there .	1	3	
10920801752	92	8	1752	now they're stuck in jail .	1	2	
10920801753	92	8	1753	we got thems .	1	2	
10920801757	92	8	1757	uhhuh .	0	0	
10920801758	92	8	1758	we will never let them out .	1	2	
10920801759	92	8	1759	I'll never .	1	1	
10920801763	92	8	1763	friendly robot !	0	1	
10920801766	92	8	1766	&um, can you play with the princess ?	1	2	
10920801768	92	8	1768	I'm friendly the robot .	1	2	
10920801770	92	8	1770	something's in +...	1	1	
10920801771	92	8	1771	what's in there ?	1	2	
10920801775	92	8	1775	&ooh &um +...			
10920801776	92	8	1776	&um the king's far away in the valley with the dino !	1	3	
10920801779	92	8	1779	maybe &um, friendly robot can get him .	1	2	
10920801782	92	8	1782	I'll put him in jail .	1	3	
10920801785	92	8	1785	no, this is the ocean where he always goes in .	2	3	
10920801787	92	8	1787	I can carry this .	1	2	
10920801791	92	8	1791	look at me princess .	1	1	
10920801795	92	8	1795	it's way up in my hand .	1	2	
10920801801	92	8	1801	that's a heavy work .	1	2	
10920801804	92	8	1804	&um, I'm left with the dino over here !	1	3	
10920801805	92	8	1805	rescue me !	1	1	
10920801806	92	8	1806	and the dino are stuck over here !	1	2	
10920801807	92	8	1807	&xxx my dino are stuck over there !	1	2	
10920801808	92	8	1808	princess help us !	1	1	
10920801810	92	8	1810	can you help me from the dragon ?	1	3	
10920801815	92	8	1815	okay .	0	0	
10920801816	92	8	1816	we can go too !	1	1	
10920801817	92	8	1817	go away !	1	0	
10920801822	92	8	1822	but I'm &xxx .	1	1	
10920801823	92	8	1823	&um, let's go back in .	1	0	
10920801827	92	8	1827	nobody can get out .	1	1	
10920801829	92	8	1829	can I go up here ?	1	2	
10920801832	92	8	1832	but can I go in too ?	1	1	
10920801836	92	8	1836	okay .	0	0	
10920801838	92	8	1838	I'll stay up here .	1	2	
10920801841	92	8	1841	&um, you can stay outside and sleep .	2	1	
10920801843	92	8	1843	guys .	0	1	
10920801844	92	8	1844	guys .	0	1	
10920801846	92	8	1846	guys .	0	1	
10920801848	92	8	1848	still asleep .	0	0	
10920801852	92	8	1852	no, it's not night+time .	1	2	
10920801854	92	8	1854	he had to sleep in the day .	1	2	
10920801858	92	8	1858	&um +...			
10920801862	92	8	1862	uhhuh, I do .	1	1	
10920801864	92	8	1864	I want juice .	1	2	
10920801865	92	8	1865	and you get soda .	1	2	
10920801866	92	8	1866	hey, &um, let's drink our drinks and then we'll play after .	2	2	
10920801868	92	8	1868	oops .	0	0	
10920801869	92	8	1869	now there's room for me .	1	2	
10920801870	92	8	1870	squeeze him .	1	1	
10920801871	92	8	1871	he should squeeze in .	1	1	
10920801872	92	8	1872	squeeze in !	1	0	END OF TAPE 1
10920801874	92	8	1874	it is here ?	1	1	
10920801879	92	8	1879	I am just keeping in my mouth to &xxx it off .	1	3	
10920801884	92	8	1884	that's my favorite watering+can .	1	2	
10920801887	92	8	1887	that's my favorite watering+can .	1	2	
10920801891	92	8	1891	that's my favorite one .	1	2	
10920801893	92	8	1893	when I was a baby like this one .	1	3	
10920801895	92	8	1895	I have another plastic watering+can .	1	2	
10920801897	92	8	1897	uhhuh .	0	0	
10920801900	92	8	1900	then that one went +...	1	1	
10920801901	92	8	1901	I put it away because Patrick will smash it on his hand .	2	5	
10920801904	92	8	1904	uhhuh .	0	0	
10920801909	92	8	1909	&um, orange .	0	1	
10920801911	92	8	1911	apple's going to be you .	1	2	
10920801916	92	8	1916	can she have a drink ?	1	2	
10920801918	92	8	1918	why ?	0	0	
10920801923	92	8	1923	thank+you .	0	0	
10920801928	92	8	1928	did you have some, &um, apple+juice ?	1	2	
10920801939	92	8	1939	look at Mom .	1	0	
10920801946	92	8	1946	I'll water plants .	1	2	
10920801949	92	8	1949	it's going to come out of there .	1	2	
10920801950	92	8	1950	where is Patrick ?	1	1	C talking to E
10920801954	92	8	1954	hmm .	0	0	
10920801956	92	8	1956	oops .	0	0	
10920801961	92	8	1961	put it together .	1	1	
10920801962	92	8	1962	know what +...	1	0	
10920801963	92	8	1963	put together .	1	0	
10920801964	92	8	1964	know what to do .	2	0	
10920801965	92	8	1965	put it together .	1	1	
10920801966	92	8	1966	know what to do .	2	0	
10920801967	92	8	1967	put it together .	1	1	
10920801968	92	8	1968	know what to do .	2	0	
10920801969	92	8	1969	put it together .	1	1	
10920801970	92	8	1970	know what to do .	2	0	
10920801971	92	8	1971	put it together .	1	1	
10920801972	92	8	1972	know what to do .	2	0	
10920801973	92	8	1973	put it together .	1	1	
10920801974	92	8	1974	know what to do .	2	0	
10920801975	92	8	1975	put it together .	1	1	
10920801976	92	8	1976	know what to do .	2	0	
10920801977	92	8	1977	put it together .	1	1	
10920801978	92	8	1978	know what to do .	2	0	
10920801980	92	8	1980	put it together .	1	1	
10920801981	92	8	1981	know what to do .	2	0	
10920801983	92	8	1983	circle, square, triangle .	0	1	
10920801984	92	8	1984	&um, square, triangle, circle rectangle .	0	1	
10920801985	92	8	1985	good job .	0	1	
10920801990	92	8	1990	you +...	0	1	
10920801991	92	8	1991	take off his helmet .	1	1	
10920801996	92	8	1996	the black stuff .	0	1	
10920801997	92	8	1997	take off your phone .	1	1	
10920801999	92	8	1999	take off your +...	1	1	
10920802000	92	8	2000	there some toy .	1	1	
10920802001	92	8	2001	for a &xxx .	0	1	
10920802004	92	8	2004	bad guy .	0	1	
10920802005	92	8	2005	bad guy .	0	1	
10920802006	92	8	2006	bad guy .	0	1	
10920802014	92	8	2014	&um, this guy's going in a raft .	1	2	
10920802016	92	8	2016	uhhuh .	0	0	
10920802017	92	8	2017	he's sailing over the Seven_Seas_Ocean .	1	2	
10920802019	92	8	2019	uhhuh .	0	0	
10920802022	92	8	2022	he's the bad guy .	1	2	
10920802024	92	8	2024	uhhuh .	0	0	
10920802026	92	8	2026	he's sailing over the ocean to get the princess .	2	3	
10920802029	92	8	2029	uhhuh .	0	0	
10920802030	92	8	2030	she does .	1	1	
10920802032	92	8	2032	you have to be the princess .	1	2	
10920802035	92	8	2035	she up there ?	1	2	
10920802039	92	8	2039	I'm just going to be a bad guy .	1	2	
10920802042	92	8	2042	on +...	0	0	
10920802044	92	8	2044	no .	0	0	
10920802046	92	8	2046	I'm really not done playing .	2	1	
10920802048	92	8	2048	my drink .	0	1	
10920802052	92	8	2052	have my cup somewhere .	1	1	
10920802054	92	8	2054	okay .	0	0	
10920802058	92	8	2058	where ?	0	0	
10920802060	92	8	2060	it +...	0	1	
10920802073	92	8	2073	&ah !			
10920802074	92	8	2074	maybe .	0	0	
10920802076	92	8	2076	maybe .	0	0	
10920802077	92	8	2077	you can't .	1	1	
10920802079	92	8	2079	no she can't .	1	1	
10920802080	92	8	2080	she pop out .	1	1	
10920802082	92	8	2082	&um .			
10920802087	92	8	2087	uhhuh .	0	0	
10920802089	92	8	2089	if a bad guy in it .	1	2	
10920802091	92	8	2091	I'm a bad guy give me your snacks .	2	4	
10920802092	92	8	2092	I'm going to sit on my shoes .	1	2	
10920802094	92	8	2094	hey, I'm going to eat them .	1	2	
10920802095	92	8	2095	I'm going to eat them .	1	2	
10920802097	92	8	2097	I'm going to eat them .	1	2	
10920802102	92	8	2102	&oh thank+you !	0	0	
10920802104	92	8	2104	&um, I have a muffin !	1	2	
10920802106	92	8	2106	mmm .	0	0	
10920802107	92	8	2107	&oh, can I have a muffin ?	1	2	
10920802109	92	8	2109	uhhuh !	0	0	
